,LocationName,Sex,AreaType,Total,00-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79
9247,Malaysia,Male,Total,19100.392,0.09674524,0.087006905,0.091406815,0.093617136,0.096268077,0.093630539,0.085294323,0.067157627,0.060151959,0.055176354,0.047335311,0.039697981,0.030451731,0.022659692,0.014273738,0.019126571
9255,Myanmar,Male,Total,90835.488,0.083791238,0.085875545,0.087763342,0.089467522,0.087158732,0.082850064,0.07815157,0.073946308,0.073334851,0.062963993,0.051506554,0.041879018,0.03500961,0.023201417,0.017895946,0.02520429
9263,Philippines,Male,Total,54135.902,0.116520438,0.11108266,0.111868072,0.104256931,0.095484841,0.086029988,0.074138951,0.063908735,0.054761459,0.047555724,0.040543907,0.032998859,0.025440104,0.015342222,0.010016809,0.010050299
9271,Singapore,Male,Total,4749.643,0.069556807,0.066977244,0.069512382,0.076002975,0.0796203,0.075072379,0.073652904,0.073976297,0.074678034,0.069693027,0.068273763,0.060790253,0.048685764,0.036540009,0.022226723,0.034741137
9279,Thailand,Male,Total,243188.498,0.075497995,0.076863055,0.081195814,0.081390667,0.079765553,0.079722253,0.079088588,0.075032332,0.068088047,0.063824051,0.059115723,0.04995446,0.040727666,0.030666224,0.022186724,0.036880848
9287,Democratic Republic of Timor-Leste,Male,Total,22116.106,0.08031346,0.078755817,0.076280743,0.078501523,0.078383781,0.075335233,0.072383222,0.07315872,0.061660222,0.053955384,0.050853934,0.048115704,0.044031666,0.037499323,0.030420771,0.060350498
9295,Viet Nam,Male,Total,51674.22,0.083521686,0.084537144,0.079036645,0.079247524,0.09856919,0.094454701,0.085129664,0.075859936,0.070278584,0.063210882,0.056352897,0.046276673,0.032409662,0.01769989,0.012134755,0.021280166
9303,Western Asia,Male,Total,236725.727,0.086915183,0.085698277,0.086745333,0.085087427,0.084671439,0.089967104,0.090366845,0.080961183,0.067212471,0.056228337,0.049643797,0.040564311,0.031990642,0.022710696,0.016292483,0.024944471
9311,Armenia,Male,Total,10588.857,0.066508217,0.068316061,0.068078547,0.072081151,0.082061832,0.082690984,0.074272511,0.064723039,0.066454765,0.066504534,0.069072705,0.059902499,0.045643359,0.035297294,0.027853903,0.050538599
9319,Azerbaijan,Male,Total,29969.594,0.087059538,0.085949479,0.083429459,0.084721602,0.086675782,0.083490887,0.077964052,0.071139302,0.063935167,0.063634362,0.058401826,0.047403679,0.037034703,0.025598445,0.017203036,0.026358682
9327,Bahrain,Male,Total,8959.016,0.093957305,0.092368849,0.090264712,0.086232573,0.085789332,0.089729162,0.082338395,0.07110167,0.066572155,0.056720068,0.046935065,0.039681925,0.030506922,0.021945044,0.01686625,0.028990572
9335,Cyprus,Male,Total,596.095,0.057017757,0.055714274,0.054987879,0.065776428,0.086070173,0.085337069,0.093144549,0.081463525,0.070817571,0.064083745,0.062867496,0.058742315,0.049970223,0.040297268,0.030013672,0.043696055
9343,Georgia,Male,Total,2160.052,0.074826902,0.076421308,0.061982767,0.061230007,0.078079602,0.084370654,0.071576981,0.06426512,0.063173479,0.060045314,0.070395528,0.066259516,0.05279734,0.038676384,0.02451978,0.051379319
9351,Iraq,Male,Total,18470.854,0.143576307,0.132724562,0.121375655,0.107972431,0.093738979,0.082352175,0.071021676,0.062336966,0.052341218,0.040941962,0.026285303,0.019167603,0.018179722,0.010777791,0.008506699,0.008700951
9359,Israel,Male,Total,7418.251,0.106273298,0.10086488,0.094096034,0.08898553,0.083202631,0.079166235,0.073461251,0.06512492,0.057582576,0.049543214,0.044781984,0.040703665,0.036546755,0.026869137,0.019236745,0.033561145
9367,Jordan,Male,Total,19465.859,0.098820607,0.096134879,0.092289993,0.091648974,0.090559476,0.085257784,0.078691981,0.07264298,0.063123544,0.054149986,0.045855772,0.036541311,0.028991425,0.022443602,0.017095418,0.025752267
9375,Kuwait,Male,Total,2413.37,0.081044349,0.07116356,0.063066998,0.060915235,0.07368203,0.121569838,0.15479972,0.11604064,0.075492776,0.064172091,0.042945756,0.029517231,0.016274338,0.013573136,0.004291924,0.011450379
9383,Lebanon,Male,Total,4335.262,0.066255973,0.061978953,0.069111625,0.078814614,0.087061174,0.084196526,0.077561402,0.07099617,0.064192891,0.064464155,0.063798682,0.051183527,0.040299064,0.03586819,0.030362871,0.053854185
9391,Oman,Male,Total,18327.052,0.089337718,0.086404404,0.082893965,0.082822977,0.094354891,0.107476805,0.094302728,0.070481112,0.057240575,0.053247189,0.047401022,0.038606154,0.031091471,0.024327262,0.016596996,0.023414731
9399,Qatar,Male,Total,184975.037,0.061434122,0.060644972,0.061261558,0.062933751,0.067144044,0.068001316,0.067334086,0.063785007,0.063164777,0.064938033,0.069634558,0.068162587,0.060332044,0.051151145,0.037302077,0.072775923
9407,Saudi Arabia,Male,Total,17440.945,0.083986447,0.090583108,0.080962299,0.072256635,0.077698714,0.092950812,0.100438193,0.113487945,0.093630936,0.062018256,0.046649536,0.035701219,0.025014413,0.009367554,0.007153798,0.008100134
9415,State of Palestine,Male,Total,20373.3,0.064618201,0.061729862,0.059505431,0.062845096,0.069018765,0.068986958,0.068504562,0.064921883,0.062581467,0.064030913,0.071651819,0.06635896,0.05775996,0.049220696,0.035999617,0.072265809
9423,Syrian Arab Republic,Male,Total,11358.879,0.115738005,0.115621093,0.115269737,0.106952543,0.091593105,0.087592975,0.079623878,0.064495625,0.049706666,0.042640123,0.036895454,0.029191789,0.023248773,0.017047721,0.012047051,0.01233546
9431,Turkey,Male,Total,37656.895,0.085592984,0.086436601,0.087185839,0.087516111,0.084331966,0.084072598,0.083654215,0.078120169,0.068849171,0.0592752,0.051346028,0.043071183,0.034087994,0.024207838,0.018362056,0.023890047
9439,United Arab Emirates,Male,Total,171708.803,0.062011806,0.061017693,0.061222412,0.062832713,0.06770449,0.07057114,0.072179089,0.068349454,0.064092404,0.063150408,0.06698621,0.065924389,0.058501031,0.049518906,0.036023773,0.06991408
9447,Yemen,Male,Total,32549.946,0.10398048,0.098081975,0.093697913,0.090575849,0.087553202,0.080036047,0.072266602,0.061498597,0.055017265,0.048186562,0.045578908,0.040710114,0.034513114,0.029621493,0.021195488,0.037486391
9455,Europe,Male,Total,372352.776,0.057824516,0.057118226,0.053452632,0.054775493,0.063472603,0.073795569,0.075016264,0.072943076,0.07304296,0.072707214,0.073365345,0.067142064,0.059356998,0.048183626,0.035142663,0.062660749
9463,Eastern Europe,Male,Total,149071.427,0.061762681,0.059731608,0.052310675,0.05303357,0.068189459,0.088145866,0.086654493,0.08080631,0.073984715,0.065330441,0.07027511,0.068790748,0.060381021,0.040347544,0.025292453,0.044963305
9471,Belarus,Male,Total,6632.203,0.062497182,0.062735112,0.055688133,0.057748685,0.070862125,0.082796621,0.079164947,0.071869634,0.071333613,0.06968891,0.075496181,0.070103403,0.054695551,0.04180828,0.026067357,0.047444266
9479,Bulgaria,Male,Total,8177.375,0.093281524,0.090226142,0.084227885,0.079420719,0.075090967,0.075553218,0.073257861,0.070849509,0.067571806,0.05783274,0.051173757,0.047160978,0.041654687,0.035150767,0.024521683,0.033025757
9487,Czech Republic,Male,Total,5748.027,0.060949783,0.059302087,0.049585188,0.048144172,0.064550671,0.072135187,0.075626819,0.090499575,0.082514748,0.067166873,0.063373571,0.061573128,0.062914109,0.056629518,0.038858377,0.046176192
9495,Hungary,Male,Total,4841.973,0.054384236,0.054047802,0.052962295,0.05531113,0.066942133,0.071394244,0.074631147,0.092937321,0.080954809,0.071101594,0.058599872,0.065159389,0.065304371,0.047691922,0.037698062,0.050879672
9503,Poland,Male,Total,22185.178,0.069031946,0.066241569,0.060228275,0.063702486,0.072011908,0.079624288,0.086902841,0.080304291,0.069707712,0.058452359,0.05902869,0.066519728,0.059590597,0.04269071,0.02380666,0.042155939
9511,Republic of Moldova,Male,Total,1915.57,0.075041371,0.075898558,0.062282245,0.0657136,0.084693851,0.097831977,0.084090375,0.069399187,0.059074845,0.058663479,0.065951649,0.062694655,0.054058061,0.03565675,0.020879947,0.028069452
9519,Romania,Male,Total,10636.452,0.054685341,0.054526641,0.053022568,0.054325352,0.060705205,0.084578673,0.080395794,0.087387975,0.079554066,0.08355399,0.056059389,0.065471832,0.059023347,0.042692526,0.030250313,0.053766989
9527,Russian Federation,Male,Total,65746.201,0.066000467,0.062768342,0.054723147,0.05172308,0.070110089,0.095847972,0.090659626,0.079824901,0.073043871,0.061941526,0.074613878,0.070398714,0.057638539,0.035555971,0.01891358,0.036236299
9535,Slovakia,Male,Total,2737.898,0.056616061,0.055382268,0.050965741,0.055499876,0.070655664,0.080776567,0.086407894,0.091326996,0.078753482,0.06592941,0.06881447,0.068594228,0.063628375,0.0426685,0.027965249,0.03601522
9543,Ukraine,Male,Total,20611.102,0.06056697,0.060497056,0.046841115,0.052367603,0.069260198,0.092884408,0.090017312,0.080725669,0.073472588,0.065413873,0.074382243,0.065066341,0.063501699,0.032106629,0.026255025,0.046641271
9551,Northern Europe,Male,Total,49999.358,0.063133171,0.063264792,0.057060733,0.059336022,0.066365552,0.069361351,0.069190608,0.064538149,0.067559087,0.072160727,0.069605754,0.061683892,0.055053047,0.055361731,0.040646302,0.065679083
9559,Channel Islands,Male,Total,131.969,0.073017148,0.073661239,0.075919345,0.082337519,0.081003872,0.074706939,0.071054566,0.058960817,0.056460229,0.065371413,0.065083467,0.05756655,0.048708409,0.04282824,0.027089695,0.046230554
9567,Denmark,Male,Total,2814.925,0.058381662,0.059971758,0.060365019,0.06398785,0.066479924,0.062165777,0.056717319,0.062719255,0.069637735,0.073456309,0.071566028,0.06383758,0.059977442,0.060571774,0.047830404,0.062334165
9575,Estonia,Male,Total,621.452,0.058870194,0.062453737,0.056950497,0.055125738,0.063422436,0.079677916,0.077532939,0.0780897,0.077755,0.07247221,0.067516075,0.064851348,0.056314888,0.045754137,0.031732137,0.051481048
9583,Faeroe Islands,Male,Total,35.496,0.063866351,0.07274059,0.078544061,0.07350124,0.079783638,0.068007663,0.055921794,0.062260536,0.060795583,0.078036962,0.06076741,0.059048907,0.058598152,0.048709714,0.033693937,0.045723462
9591,Finland,Male,Total,3020.749,0.062897646,0.06170953,0.060420776,0.062048849,0.067579928,0.064003994,0.067154868,0.065470848,0.058921148,0.066168027,0.067751078,0.065226869,0.063876873,0.064962696,0.038747344,0.063059526
9599,Iceland,Male,Total,197.228,0.077336889,0.076028759,0.069924149,0.071648042,0.076023688,0.071080171,0.071348896,0.067840266,0.065943984,0.062830835,0.064164317,0.060174012,0.050763583,0.041170625,0.027921999,0.045799785
9607,Ireland,Male,Total,2360.243,0.078836374,0.076835309,0.067958681,0.064812818,0.06139495,0.060120928,0.083892633,0.080179456,0.074631299,0.067254939,0.062683376,0.05555572,0.049153837,0.042529096,0.03038882,0.043771764
9615,Isle of Man,Male,Total,181.904,0.073511303,0.059229044,0.075600317,0.077722315,0.081889348,0.078239071,0.072725174,0.07002045,0.072389832,0.073230935,0.063885346,0.054006509,0.044946785,0.035672663,0.027157182,0.039773727
9623,Latvia,Male,Total,930.209,0.061622711,0.059170573,0.052496804,0.049630782,0.069609088,0.085024978,0.07957889,0.071982748,0.074138178,0.070520711,0.072531012,0.068624363,0.054316826,0.043385949,0.035015787,0.052350601
9631,Lithuania,Male,Total,1473.584,0.066080386,0.062280128,0.056027346,0.063661115,0.077992839,0.086587531,0.081286849,0.072192016,0.072368457,0.072731517,0.073822734,0.063395775,0.047519517,0.036325042,0.029503578,0.038225171
9639,Norway,Male,Total,2576.412,0.065278768,0.063454137,0.061402058,0.06539909,0.067711608,0.065968098,0.065003967,0.065586948,0.072277648,0.073522791,0.067222556,0.062567245,0.05651697,0.053708025,0.038054861,0.056325231
9647,Sweden,Male,Total,4885.436,0.062572511,0.061230564,0.056449414,0.054723263,0.071425355,0.067826086,0.063170411,0.062218193,0.066927906,0.069834504,0.064851735,0.059917272,0.057012312,0.061476601,0.049142799,0.071221074
9655,United Kingdom,Male,Total,31502.271,0.062909718,0.063734135,0.056220042,0.059182686,0.065452202,0.070262109,0.069537812,0.062816043,0.06671592,0.073055495,0.070489966,0.06111626,0.053760505,0.055089203,0.040418483,0.069239421
9663,Southern Europe,Male,Total,76514.131,0.051364133,0.052795254,0.051906712,0.052111158,0.055774769,0.060157371,0.069006769,0.078897674,0.081307804,0.079493996,0.074512119,0.065982596,0.057912727,0.05233611,0.040010021,0.076430784
9671,Albania,Male,Total,21697.184,0.109182233,0.093999756,0.071885089,0.0768744,0.08968044,0.096594056,0.092749133,0.075950409,0.065095129,0.055566381,0.046997942,0.0385026,0.033023133,0.018811151,0.014655312,0.020432836
9679,Andorra,Male,Total,42210.778,0.107441777,0.102770008,0.092464394,0.088831909,0.086432854,0.090593237,0.081113762,0.064758626,0.052064546,0.04982417,0.046066339,0.039687186,0.029821625,0.02635019,0.017940015,0.023839362
9687,Bosnia and Herzegovina,Male,Total,5053.026,0.078179095,0.078451803,0.079799906,0.079582017,0.082835909,0.084676192,0.084697367,0.076841481,0.067852214,0.06338875,0.057089752,0.046453947,0.035351095,0.026761984,0.024075475,0.033963015
9695,Croatia,Male,Total,19187.365,0.09872377,0.080725415,0.077990699,0.081141574,0.084104566,0.082628177,0.083320352,0.074271168,0.066466813,0.060679723,0.05596782,0.048014774,0.037634766,0.023530641,0.017771695,0.027028047
9703,Gibraltar,Male,Total,19757.263,0.145822931,0.132879488,0.121497801,0.106157923,0.091735682,0.07762062,0.067852921,0.058449543,0.048475692,0.03921277,0.031131539,0.024594652,0.019216478,0.014285886,0.009910431,0.011155644
9711,Greece,Male,Total,11165.654,0.065859734,0.06470342,0.05873046,0.059876743,0.067660524,0.073898134,0.080575665,0.080351048,0.073559686,0.072350531,0.064618248,0.05792379,0.050226794,0.040240187,0.029722666,0.059702369
9719,Holy See,Male,Total,287.506,0.098067519,0.092464157,0.081928725,0.078454015,0.090053773,0.094255424,0.095458877,0.090892016,0.080036591,0.065017774,0.048381599,0.035853165,0.021957803,0.012107573,0.00731463,0.00775636
9727,Italy,Male,Total,61202.967,0.074378126,0.075720594,0.071503429,0.069642669,0.07365424,0.075504673,0.07296362,0.067384282,0.066023515,0.064141792,0.0614115,0.053644442,0.046202793,0.041487057,0.030860824,0.055476444
9735,Malta,Male,Total,1234.647,0.100623903,0.100267526,0.097368722,0.100163853,0.101072614,0.099501315,0.087416079,0.063417317,0.040167756,0.033381201,0.037224405,0.038424748,0.034595313,0.024994999,0.017068846,0.024311402
9743,Montenegro,Male,Total,1377.893,0.108841543,0.104415945,0.101582634,0.105584396,0.101380876,0.092193661,0.079779054,0.056974671,0.040565559,0.03580249,0.036743056,0.037285188,0.03357953,0.024738496,0.014491691,0.026041209
9751,Portugal,Male,Total,6372.343,0.059986413,0.063154322,0.066033483,0.064281066,0.064632114,0.065494591,0.072340896,0.077852212,0.075601078,0.068979024,0.066270444,0.059322921,0.052619107,0.045117314,0.035810847,0.062504168
9759,San Marino,Male,Total,27511.493,0.094905282,0.098427046,0.089811047,0.08469006,0.090150106,0.093116757,0.084992443,0.064730911,0.052875575,0.047966862,0.047804458,0.043411857,0.035722234,0.027428101,0.018327032,0.02564023
9767,Serbia,Male,Total,5254.319,0.060564081,0.063852613,0.066619099,0.06952509,0.076096826,0.078079576,0.077330668,0.074979079,0.067586494,0.061513585,0.060788658,0.062263635,0.062811565,0.046000252,0.026672914,0.045315863
9775,Slovenia,Male,Total,174181.959,0.168319286,0.141910282,0.121181,0.1029374,0.087411154,0.075379225,0.065275773,0.054782407,0.044539435,0.035893551,0.029320494,0.023693378,0.018427236,0.013659687,0.009239935,0.008029758
9783,Spain,Male,Total,28783.632,0.073486418,0.071599373,0.06467172,0.058076062,0.058242163,0.061475981,0.073043075,0.083860195,0.079888633,0.073385944,0.065671733,0.05582718,0.046287418,0.041547397,0.0325362,0.060400508
9791,The former Yugoslav Republic of Macedonia,Male,Total,10050.937,0.156626591,0.136185114,0.119006616,0.102896377,0.088544779,0.075905361,0.065513991,0.054819267,0.044666283,0.038063914,0.031828276,0.026566677,0.021190164,0.015743607,0.011089115,0.011353867
9799,Western Europe,Male,Total,94715.896,0.053979123,0.053146032,0.054538797,0.057193061,0.060729373,0.064751338,0.064893394,0.060435241,0.067817001,0.079138205,0.07925999,0.068388848,0.061229574,0.05325142,0.043730505,0.077518097
9807,Austria,Male,Total,14643.175,0.129639713,0.109439654,0.100446181,0.094409375,0.085186375,0.074857126,0.06727414,0.058360431,0.052725997,0.05040116,0.045024388,0.036398117,0.028394252,0.023060504,0.019972308,0.02441028
9815,Belgium,Male,Total,6488.081,0.078756261,0.074202526,0.067059582,0.063764617,0.067087017,0.064981464,0.065056062,0.063407038,0.063576272,0.067357667,0.067359362,0.061844481,0.05269478,0.049318897,0.032179931,0.061354043
9823,France,Male,Total,45065.904,0.085696339,0.081640102,0.077504758,0.07478898,0.073133582,0.071277146,0.067931579,0.060215923,0.064941203,0.061689809,0.057334498,0.051303021,0.048008357,0.044039902,0.027412076,0.053082725
9831,Germany,Male,Total,46724.658,0.059433094,0.056225238,0.056491307,0.058450615,0.060592546,0.065750636,0.064754332,0.059367711,0.062024916,0.08015361,0.081431671,0.067332114,0.057956508,0.044736058,0.04624235,0.079057293
9839,Liechtenstein,Male,Total,917.468,0.152338828,0.132921257,0.117501646,0.103477178,0.091833176,0.077854486,0.068677055,0.054052021,0.056597069,0.02765655,0.030426129,0.02468424,0.027902881,0.014650102,0.010448321,0.00897906
9847,Luxembourg,Male,Total,2504.265,0.143591433,0.13076811,0.117511126,0.100660274,0.084133269,0.075269989,0.067773978,0.058015026,0.049227618,0.042201205,0.035691111,0.029192597,0.023025918,0.016780972,0.012426401,0.013730975
9855,Monaco,Male,Total,8079.009,0.190061058,0.152894,0.126491257,0.103702323,0.084022186,0.070200689,0.060142649,0.050240692,0.040438128,0.031336269,0.024211138,0.019564404,0.015930048,0.012725199,0.009610708,0.008429252
9863,Netherlands,Male,Total,10384.021,0.072960561,0.071013531,0.072539241,0.069099918,0.068259107,0.065148944,0.061765958,0.058771934,0.065779721,0.070633524,0.068714326,0.061102534,0.05419105,0.052886642,0.035924523,0.051208487
9871,Switzerland,Male,Total,13614.359,0.159274924,0.127204226,0.106210215,0.089930271,0.075572049,0.065894178,0.059775198,0.052331366,0.047803793,0.046061515,0.041353251,0.033611057,0.026968879,0.024380362,0.018683583,0.024945133
9879,Latin America and the Caribbean,Male,Total,399979.942,0.108007439,0.1019585,0.099070643,0.094247641,0.087019781,0.081152959,0.075412297,0.067752395,0.059420425,0.05224742,0.046170173,0.037831757,0.030488124,0.022411691,0.015767711,0.021041045
9887,Caribbean,Male,Total,21365.632,0.085435151,0.085924956,0.086861039,0.08649489,0.083755491,0.079820808,0.071291175,0.06268848,0.065248292,0.064136741,0.059980627,0.045176525,0.038526359,0.028832753,0.02225284,0.033573872
9895,Anguilla,Male,Total,7623.401,0.161448939,0.138848921,0.119903177,0.102958115,0.090999411,0.07975338,0.067555937,0.056587736,0.045358364,0.035292909,0.028234773,0.022634124,0.017666918,0.012948683,0.009795103,0.01001351
9903,Antigua and Barbuda,Male,Total,3222.485,0.148666635,0.13325896,0.122453634,0.106352085,0.089689789,0.079708672,0.071127717,0.060152026,0.049076101,0.039143704,0.030477101,0.023996078,0.018321264,0.013728536,0.008363732,0.005483967
9911,Aruba,Male,Total,3680.726,0.154840105,0.134846767,0.117458349,0.102220051,0.091205376,0.081350255,0.069997604,0.058457761,0.047322458,0.037837644,0.030481487,0.02417159,0.018830524,0.013926057,0.009184329,0.007869643
9919,Bahamas,Male,Total,2140780.105,0.081492454,0.079349625,0.077342725,0.077665203,0.08280245,0.087491638,0.078184186,0.070261824,0.07082172,0.066718577,0.057551595,0.047029867,0.040953187,0.029261064,0.020963828,0.032110057
9927,Barbados,Male,Total,795421.745,0.059932751,0.05596614,0.052428738,0.056408396,0.072308702,0.08897385,0.073572349,0.06765461,0.083999709,0.084240553,0.071880739,0.057297872,0.055839663,0.040895801,0.0290617,0.049538428
9935,British Virgin Islands,Male,Total,674874.712,0.062547158,0.058110571,0.053417318,0.056941467,0.075193812,0.094499628,0.075203336,0.067571206,0.08518015,0.086160117,0.072622643,0.056011173,0.055119173,0.037497086,0.0252717,0.038653465
9943,Caribbean Netherlands,Male,Total,3899.597,0.043194976,0.030754716,0.032665683,0.045998599,0.057554922,0.06388814,0.079731059,0.084580278,0.086505606,0.08824835,0.091416626,0.080661155,0.063693505,0.046462237,0.028480379,0.076163768
9951,Cayman Islands,Male,Total,332.392,0.050419384,0.039254856,0.035199403,0.049564971,0.073356158,0.098428963,0.097105225,0.076036728,0.084761366,0.087339647,0.09053467,0.073795398,0.054715517,0.036168139,0.019609377,0.033710198
9959,Cuba,Male,Total,18508.189,0.060744193,0.060857224,0.067902538,0.070832754,0.074045224,0.072489696,0.067497798,0.05869483,0.086233721,0.0877162,0.069460551,0.061688099,0.038419426,0.040370725,0.03544739,0.047599633
9967,Curaçao,Male,Total,65246.589,0.039904186,0.040379398,0.041987467,0.044647529,0.045827208,0.051236671,0.055959492,0.063129982,0.073519874,0.065838813,0.060291121,0.058272134,0.06684541,0.075400417,0.063874895,0.152885402
9975,Dominica,Male,Total,1512.694,0.103305097,0.092597049,0.073340015,0.076905177,0.090962878,0.103841887,0.084973564,0.07582829,0.069624128,0.06151806,0.055879114,0.04007486,0.025843958,0.016660342,0.013005274,0.015640308
9983,Dominican Republic,Male,Total,30344.897,0.055616534,0.053693904,0.056070515,0.06703885,0.069717653,0.064541659,0.072245722,0.073409378,0.078549813,0.077995717,0.075644745,0.069046041,0.050995032,0.03994118,0.033329953,0.062163302
9991,Grenada,Male,Total,11754.272,0.044152203,0.040361496,0.049391915,0.061970661,0.06610771,0.065716277,0.080993702,0.08545642,0.076783233,0.07878174,0.080320415,0.074706371,0.064808522,0.040646754,0.031163648,0.058638936
9999,Guadeloupe,Male,Total,33783.266,0.103034029,0.094654081,0.081525658,0.084435146,0.09445043,0.095119311,0.079049847,0.067140223,0.060336943,0.05464889,0.053101704,0.043747665,0.031347828,0.01965405,0.011957991,0.025796203
10007,Haiti,Male,Total,13944.824,0.102619868,0.098792928,0.084956325,0.081341722,0.084388157,0.088863294,0.079218354,0.066166199,0.05813641,0.054378743,0.051229474,0.045286624,0.035614576,0.025016737,0.016240148,0.02775044
10015,Jamaica,Male,Total,4277.914,0.109984446,0.095605241,0.083580923,0.091469581,0.095775184,0.093822363,0.071424297,0.057418405,0.059014744,0.056610769,0.055189048,0.040761221,0.031553463,0.019782539,0.01272279,0.025284987
10023,Martinique,Male,Total,4481.928,0.140725822,0.112915245,0.093684236,0.096779556,0.096261252,0.093904454,0.072345428,0.057112252,0.051123981,0.047132618,0.043083914,0.033245514,0.021648496,0.013580986,0.008293529,0.018162719
10031,Montserrat,Male,Total,2735.364,0.095006734,0.089797921,0.088667176,0.084470294,0.100532141,0.097478069,0.081957282,0.070608519,0.061889021,0.054401169,0.05349745,0.043314528,0.029553654,0.0175834,0.009968326,0.021274317
10039,Puerto Rico,Male,Total,16706.293,0.093290415,0.090581435,0.083197451,0.090342124,0.100124067,0.094771234,0.079973337,0.069628612,0.060764408,0.054031137,0.052603651,0.042502966,0.030432724,0.018848047,0.012433818,0.026474575
10047,Saint Kitts and Nevis,Male,Total,872073.491,0.096050355,0.094335125,0.094493561,0.09315328,0.090841811,0.087915614,0.080262593,0.071082671,0.061492743,0.054889826,0.04728979,0.039382741,0.031203908,0.021991913,0.015993664,0.019620407
10055,Saint Lucia,Male,Total,15874.335,0.148084439,0.151765791,0.144039168,0.122363488,0.091654422,0.071227677,0.059439718,0.048999659,0.040053142,0.032567034,0.025866658,0.020432667,0.015792914,0.012723683,0.007638367,0.007351174
10063,Saint Vincent and the Grenadines,Male,Total,79418.611,0.093471076,0.093465208,0.098967986,0.099341224,0.096557418,0.092789397,0.086956343,0.076548707,0.063383544,0.054368214,0.043969417,0.030863471,0.021344695,0.017542752,0.013589107,0.016841443
10071,Sint Maarten (Dutch part),Male,Total,382.088,0.094661439,0.092659283,0.094881284,0.098597705,0.102866355,0.102615104,0.086584766,0.072899437,0.057266912,0.049705827,0.040621532,0.034303616,0.024625217,0.017433157,0.012434308,0.017844057
10079,Trinidad and Tobago,Male,Total,620225.776,0.093446658,0.091459427,0.09316355,0.091051651,0.088800178,0.085819355,0.078968933,0.071522897,0.062939093,0.056640701,0.049263143,0.042000212,0.033941529,0.023413242,0.016814533,0.020754898
10087,Turks and Caicos Islands,Male,Total,39577.774,0.088241269,0.080336453,0.067864681,0.070413536,0.089031839,0.110510864,0.107128334,0.080938584,0.065412597,0.06003041,0.050063452,0.04003967,0.032435326,0.021006715,0.015367362,0.021178907
10095,United States Virgin Islands,Male,Total,228.831,0.097696553,0.086483038,0.079893021,0.087947,0.093440137,0.095782477,0.084324239,0.065895792,0.058947433,0.055735455,0.049425122,0.041825627,0.029086968,0.024681971,0.022584353,0.026250814
10103,Central America,Male,Total,98437.034,0.099399287,0.102235191,0.103645321,0.102531899,0.093563201,0.082316438,0.073240352,0.068225481,0.061619796,0.050132463,0.041237193,0.034704804,0.028942065,0.020854224,0.015891428,0.021460856
10111,Belize,Male,Total,91618.04,0.112192086,0.110466388,0.101564386,0.10670118,0.101309044,0.092827177,0.076868322,0.063599865,0.052329596,0.045162132,0.039096176,0.031244698,0.022308663,0.016788255,0.013055944,0.014486088
10119,Costa Rica,Male,Total,13610.806,0.081645863,0.080033394,0.077363236,0.073779099,0.074143148,0.075564886,0.078235999,0.072954166,0.065182547,0.065726967,0.062163622,0.055954658,0.044417722,0.035298571,0.024672749,0.032863373
10127,El Salvador,Male,Total,321420.244,0.084586293,0.087226755,0.086231124,0.083976434,0.084180507,0.081659978,0.081882154,0.073970434,0.068802872,0.062506343,0.055193375,0.046359326,0.035500474,0.024295371,0.017362503,0.026266056
10135,Guatemala,Male,Total,8145.027,0.147280175,0.135827174,0.125787306,0.111693184,0.096755112,0.078673772,0.065312245,0.051647465,0.040402935,0.032653913,0.027013784,0.022616009,0.019941002,0.016152924,0.011341522,0.016901479
10143,Honduras,Male,Total,12237.156,0.113180546,0.103004816,0.098229932,0.093046048,0.097924959,0.087023325,0.097077949,0.049054127,0.052338223,0.047589898,0.04225271,0.033984857,0.027976353,0.019265261,0.01427464,0.023776358
10151,Mexico,Male,Total,187812.61,0.089576786,0.095966959,0.094003747,0.090353853,0.083081211,0.078162249,0.079819885,0.075065524,0.06972034,0.060178281,0.050507232,0.04127119,0.031328259,0.022856596,0.016633095,0.021474793
10159,Nicaragua,Male,Total,6615.439,0.116190324,0.113470474,0.102802399,0.107506546,0.10653352,0.090228026,0.075361741,0.06111023,0.051185265,0.042595813,0.036006076,0.02986801,0.023310169,0.015446745,0.012119982,0.01626468
10167,Panama,Male,Total,17771.431,0.082534434,0.080524748,0.087954538,0.090343878,0.093327206,0.093841908,0.090409264,0.07237532,0.063792668,0.057215764,0.052381207,0.043534198,0.033202166,0.024667513,0.015535665,0.018359523
10175,South America,Male,Total,232706.428,0.083460879,0.083870386,0.087853542,0.088135275,0.085488305,0.084649355,0.08253647,0.074869066,0.065545551,0.059879042,0.054276266,0.044754067,0.035915282,0.025901884,0.017900124,0.024964506
10183,Argentina,Male,Total,71464.922,0.103978075,0.099813626,0.099957683,0.0951491,0.089334247,0.082806975,0.074229074,0.067971655,0.058204331,0.051177359,0.045407018,0.038977094,0.032758897,0.022830417,0.016612248,0.020792201
10191,Bolivia (Plurinational State of),Male,Total,8352.802,0.096636793,0.091565681,0.091777586,0.091376044,0.090629228,0.07944376,0.072444073,0.066975848,0.063160362,0.055074573,0.050330296,0.04422049,0.035574769,0.027442288,0.017188484,0.026159725
